obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
277.58,0.10,277.58,0.10,36025,1*,,,1064092.3+x,1100118+x?,1s.2p.3s,4P*,1/2,1s.2p.4p,4P,3/2,2,4,,,L12158,
277.58,0.10,277.58,0.10,36025,1*,,,1064092.3+x,1100118+x?,1s.2p.3s,4P*,3/2,1s.2p.4p,4P,5/2,4,6,,,L12158,
282.96,0.05,282.96,0.05,35340,1*,,,957768a,993109,1s.(2S).2s.2p.(3P*),2P*,1/2,1s.2p2,2P,1/2,2,2,,,L12158,
282.96,0.05,282.96,0.05,35340,1*,,,957768a,993109,1s.(2S).2s.2p.(3P*),2P*,3/2,1s.2p2,2P,3/2,4,4,,,L12158,
282.96,0.05,282.96,0.05,35340,1*,,,957768a,993109,1s.(2S).2s.2p.(3P*),2P*,1/2,1s.2p2,2P,3/2,2,4,,,L12158,
282.96,0.05,282.96,0.05,35340,1*,,,957768a,993109,1s.(2S).2s.2p.(3P*),2P*,3/2,1s.2p2,2P,1/2,4,2,,,L12158,
284.61,0.03,284.62,0.03,35135,3*,,,1077320,1112455,1s.2p.(3P*).3d,2D*,3/2,1s.2p.(3P*).5f,2F,5/2,4,6,,,L12158,
284.61,0.03,284.62,0.03,35135,3*,,,1077320,1112455,1s.2p.(3P*).3d,2D*,5/2,1s.2p.(3P*).5f,2F,5/2,6,6,,,L12158,
284.61,0.03,284.62,0.03,35135,3*,,,1077320,1112455,1s.2p.(3P*).3d,2D*,5/2,1s.2p.(3P*).5f,2F,7/2,6,8,,,L12158,
289.58,0.10,289.61,0.10,34532,*,,,1064092.3+x,1098622+x?,1s.2p.3s,4P*,3/2,1s.2p.4p,4D,1/2,4,2,,,L12158,
289.58,0.10,289.61,0.10,34532,*,,,1064092.3+x,1098622+x?,1s.2p.3s,4P*,5/2,1s.2p.4p,4D,3/2,6,4,,,L12158,
289.58,0.10,289.61,0.10,34532,*,,,1064092.3+x,1098622+x?,1s.2p.3s,4P*,1/2,1s.2p.4p,4D,1/2,2,2,,,L12158,
289.58,0.10,289.61,0.10,34532,*,,,1064092.3+x,1098622+x?,1s.2p.3s,4P*,3/2,1s.2p.4p,4D,3/2,4,4,,,L12158,
289.58,0.10,289.61,0.10,34532,*,,,1064092.3+x,1098622+x?,1s.2p.3s,4P*,5/2,1s.2p.4p,4D,5/2,6,6,,,L12158,
289.58,0.10,289.61,0.10,34532,*,,,1064092.3+x,1098622+x?,1s.2p.3s,4P*,1/2,1s.2p.4p,4D,3/2,2,4,,,L12158,
289.58,0.10,289.61,0.10,34532,*,,,1064092.3+x,1098622+x?,1s.2p.3s,4P*,3/2,1s.2p.4p,4D,5/2,4,6,,,L12158,
289.58,0.10,289.61,0.10,34532,*,,,1064092.3+x,1098622+x?,1s.2p.3s,4P*,5/2,1s.2p.4p,4D,7/2,6,8,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,7/2,1s.2p.5f,4F,9/2,8,10,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,1/2,1s.2p.5f,4F,3/2,2,4,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,5/2,1s.2p.5f,4F,3/2,6,4,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,7/2,1s.2p.5f,4F,5/2,8,6,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,3/2,1s.2p.5f,4F,3/2,4,4,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,5/2,1s.2p.5f,4F,5/2,6,6,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,7/2,1s.2p.5f,4F,7/2,8,8,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,3/2,1s.2p.5f,4F,5/2,4,6,,,L12158,
303.19,0.10,303.13,0.10,32983,*,,,1079485.0+x,1112474+x,1s.2p.3d,4D*,5/2,1s.2p.5f,4F,7/2,6,8,,,L12158,
304.7410,0.0010,304.7408,0.0010,32814.75,210,4.65e+07,A,96495.360,129310.13,1s2.3p,2P*,1/2,1s2.5d,2D,3/2,2,4,,T5118LS,L12158,
304.7577,0.0010,304.7576,0.0010,32812.95,410,5.60e+07,A,96497.288,129310.25,1s2.3p,2P*,3/2,1s2.5d,2D,5/2,4,6,,T5118LS,L12158,
,,304.7587,0.0010,32812.84,,9.32e+06,A,96497.288,129310.13,1s2.3p,2P*,3/2,1s2.5d,2D,3/2,4,4,,T5118LS,,
313.13292,0.00005,313.13292,0.00005,31935.320,2360,1.1292e+08,AAA,0.000,31935.320,1s2.2s,2S,1/2,1s2.2p,2P*,3/2,2,4,,T6820LS,L12158,
313.19742,0.00004,313.19741,0.00004,31928.744,2160,1.1285e+08,AAA,0.000,31928.744,1s2.2s,2S,1/2,1s2.2p,2P*,1/2,2,2,,T6820LS,L12158,
318.079,0.006,318.079,0.006,31438.7,25*,,,1032653.6+x,1064092.3+x,1s.2s.3s,4S,3/2,1s.2p.3s,4P*,5/2,4,6,,,L12158,
318.079,0.006,318.079,0.006,31438.7,25*,,,1032653.6+x,1064092.3+x,1s.2s.3s,4S,3/2,1s.2p.3s,4P*,1/2,4,2,,,L12158,
318.079,0.006,318.079,0.006,31438.7,25*,,,1032653.6+x,1064092.3+x,1s.2s.3s,4S,3/2,1s.2p.3s,4P*,3/2,4,4,,,L12158,
319.8027,0.0010,319.8027,0.0010,31269.28,310,6.82e+07,AA,98054.57,129323.85,1s2.3d,2D,3/2,1s2.5f,2F*,5/2,4,6,,T7409LS,L12158,
319.8073,0.0010,319.8074,0.0010,31268.83,410,7.31e+07,AA,98055.10,129323.92,1s2.3d,2D,5/2,1s2.5f,2F*,7/2,6,8,,T7409LS,L12158,
,,319.8081,0.0010,31268.75,m,4.87e+06,AA,98055.10,129323.85,1s2.3d,2D,5/2,1s2.5f,2F*,5/2,6,6,,T7409LS,L12158,
323.19,0.10,323.23,0.10,30941,20bl*,,,1043670+x,1074607.6+x,1s.2s.3p,4P*,5/2,1s.2p.3p,4P,3/2,6,4,,,L12158,
323.19,0.10,323.23,0.10,30941,20bl*,,,1043670+x,1074607.6+x,1s.2s.3p,4P*,5/2,1s.2p.3p,4P,5/2,6,6,,,L12158,
323.19,0.10,323.23,0.10,30941,20bl*,,,1043670+x,1074607.6+x,1s.2s.3p,4P*,1/2,1s.2p.3p,4P,3/2,2,4,,,L12158,
323.19,0.10,323.23,0.10,30941,20bl*,,,1043670+x,1074607.6+x,1s.2s.3p,4P*,3/2,1s.2p.3p,4P,3/2,4,4,,,L12158,
323.19,0.10,323.23,0.10,30941,20bl*,,,1043670+x,1074607.6+x,1s.2s.3p,4P*,3/2,1s.2p.3p,4P,1/2,4,2,,,L12158,
323.19,0.10,323.23,0.10,30941,20bl*,,,1043670+x,1074607.6+x,1s.2s.3p,4P*,3/2,1s.2p.3p,4P,5/2,4,6,,,L12158,
323.19,0.10,323.23,0.10,30941,20bl*,,,1043670+x,1074607.6+x,1s.2s.3p,4P*,1/2,1s.2p.3p,4P,1/2,2,2,,,L12158,
,,323.442,0.010,30917.5,m*,3.74e+05,A,98054.57,128972.05,1s2.3d,2D,3/2,1s2.5p,2P*,3/2,4,4,,T5118LS,L12158,
323.4452,0.0020,323.4461,0.0020,30917.14,10*,3.74e+06,A,98054.57,128971.62,1s2.3d,2D,3/2,1s2.5p,2P*,1/2,4,2,,T5118LS,L12158,
323.4452,0.0020,323.4472,0.0020,30917.14,10*,3.37e+06,A,98055.10,128972.05,1s2.3d,2D,5/2,1s2.5p,2P*,3/2,6,4,,T5118LS,L12158,
324.09,0.10,324.13,0.10,30855,20bl*,,,1043670+x,1074522+x,1s.2s.3p,4P*,3/2,1s.2s.4d,4D,3/2,4,4,,,L12158,
324.09,0.10,324.13,0.10,30855,20bl*,,,1043670+x,1074522+x,1s.2s.3p,4P*,5/2,1s.2s.4d,4D,5/2,6,6,,,L12158,
324.09,0.10,324.13,0.10,30855,20bl*,,,1043670+x,1074522+x,1s.2s.3p,4P*,1/2,1s.2s.4d,4D,3/2,2,4,,,L12158,
324.09,0.10,324.13,0.10,30855,20bl*,,,1043670+x,1074522+x,1s.2s.3p,4P*,3/2,1s.2s.4d,4D,5/2,4,6,,,L12158,
324.09,0.10,324.13,0.10,30855,20bl*,,,1043670+x,1074522+x,1s.2s.3p,4P*,5/2,1s.2s.4d,4D,7/2,6,8,,,L12158,
324.09,0.10,324.13,0.10,30855,20bl*,,,1043670+x,1074522+x,1s.2s.3p,4P*,3/2,1s.2s.4d,4D,1/2,4,2,,,L12158,
324.09,0.10,324.13,0.10,30855,20bl*,,,1043670+x,1074522+x,1s.2s.3p,4P*,5/2,1s.2s.4d,4D,3/2,6,4,,,L12158,
324.09,0.10,324.13,0.10,30855,20bl*,,,1043670+x,1074522+x,1s.2s.3p,4P*,1/2,1s.2s.4d,4D,1/2,2,2,,,L12158,
324.2560,0.0010,324.2567,0.0010,30839.83,210,1.39e+07,A,96495.360,127335.12,1s2.3p,2P*,1/2,1s2.5s,2S,1/2,2,2,,T5118LS,L12158,
324.2762,0.0010,324.2770,0.0010,30837.90,410,2.77e+07,A,96497.288,127335.12,1s2.3p,2P*,3/2,1s2.5s,2S,1/2,4,2,,T5118LS,L12158,
327.5528,0.0010,327.5531,0.0010,30529.43,610,1.41e+07,A,88231.915,118761.32,1s2.3s,2S,1/2,1s2.4p,2P*,3/2,2,4,,T5118LS,L12158,
327.5614,0.0010,327.5617,0.0010,30528.63,410,1.41e+07,A,88231.915,118760.51,1s2.3s,2S,1/2,1s2.4p,2P*,1/2,2,2,,T5118LS,L12158,
327.69,0.10,327.70,0.10,30516,*,,,1043670+x,1074186+x?,1s.2s.3p,4P*,3/2,1s.2p.3p,4S,3/2,4,4,,,L12158,
327.69,0.10,327.70,0.10,30516,*,,,1043670+x,1074186+x?,1s.2s.3p,4P*,1/2,1s.2p.3p,4S,3/2,2,4,,,L12158,
327.69,0.10,327.70,0.10,30516,*,,,1043670+x,1074186+x?,1s.2s.3p,4P*,5/2,1s.2p.3p,4S,3/2,6,4,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,7/2,1s.2p.3d,4D*,5/2,8,6,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,5/2,1s.2p.3d,4D*,3/2,6,4,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,1/2,1s.2p.3d,4D*,3/2,2,4,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,5/2,1s.2p.3d,4D*,5/2,6,6,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,7/2,1s.2p.3d,4D*,7/2,8,8,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,3/2,1s.2p.3d,4D*,1/2,4,2,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,1/2,1s.2p.3d,4D*,1/2,2,2,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,5/2,1s.2p.3d,4D*,7/2,6,8,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,3/2,1s.2p.3d,4D*,5/2,4,6,,,L12158,
338.09,0.02,338.104,0.020,29578.2,9*,,,1049908.3+x,1079485.0+x,1s.2s.3d,4D,3/2,1s.2p.3d,4D*,3/2,4,4,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,5/2,1s.2p.4f,4F,7/2,6,8,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,3/2,1s.2p.4f,4F,3/2,4,4,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,5/2,1s.2p.4f,4F,5/2,6,6,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,9/2,1s.2p.4f,4F,9/2,10,10,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,7/2,1s.2p.4f,4F,5/2,8,6,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,3/2,1s.2p.4f,4F,5/2,4,6,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,7/2,1s.2p.4f,4F,9/2,8,10,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,7/2,1s.2p.4f,4F,7/2,8,8,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,5/2,1s.2p.4f,4F,3/2,6,4,,,L12158,
340.638,0.010,340.634,0.010,29356.7,9*,,,1072999.0+x,[1102356.0]+x,1s.2s.4f,4F*,9/2,1s.2p.4f,4F,7/2,10,8,,,L12158,
343.60,0.10,343.54,0.10,29104,5*,,,1067182+x,1096291+x,1s.2s.4s,4S,3/2,1s.2p.4s,4P*,1/2,4,2,,,L12158,
343.60,0.10,343.54,0.10,29104,5*,,,1067182+x,1096291+x,1s.2s.4s,4S,3/2,1s.2p.4s,4P*,3/2,4,4,,,L12158,
343.60,0.10,343.54,0.10,29104,5*,,,1067182+x,1096291+x,1s.2s.4s,4S,3/2,1s.2p.4s,4P*,5/2,4,6,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,3/2,1s.2p.3d,4F*,3/2,4,4,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,7/2,1s.2p.3d,4F*,5/2,8,6,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,5/2,1s.2p.3d,4F*,5/2,6,6,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,1/2,1s.2p.3d,4F*,3/2,2,4,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,7/2,1s.2p.3d,4F*,9/2,8,10,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,7/2,1s.2p.3d,4F*,7/2,8,8,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,5/2,1s.2p.3d,4F*,3/2,6,4,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,5/2,1s.2p.3d,4F*,7/2,6,8,,,L12158,
351.152,0.005,351.152,0.005,28477.7,50*,,,1049908.3+x,1078386.0+x,1s.2s.3d,4D,3/2,1s.2p.3d,4F*,5/2,4,6,,,L12158,
,,351.4,0.3,28458,m*,,,1071660+x,1100118+x?,1s.2s.4p,4P*,5/2,1s.2p.4p,4P,3/2,6,4,,,L12158,
,,351.4,0.3,28458,m*,,,1071660+x,1100118+x?,1s.2s.4p,4P*,3/2,1s.2p.4p,4P,1/2,4,2,,,L12158,
,,351.4,0.3,28458,m*,,,1071660+x,1100118+x?,1s.2s.4p,4P*,5/2,1s.2p.4p,4P,5/2,6,6,,,L12158,
,,351.4,0.3,28458,m*,,,1071660+x,1100118+x?,1s.2s.4p,4P*,3/2,1s.2p.4p,4P,3/2,4,4,,,L12158,
,,351.4,0.3,28458,m*,,,1071660+x,1100118+x?,1s.2s.4p,4P*,3/2,1s.2p.4p,4P,5/2,4,6,,,L12158,
,,351.4,0.3,28458,m*,,,1071660+x,1100118+x?,1s.2s.4p,4P*,1/2,1s.2p.4p,4P,3/2,2,4,,,L12158,
,,351.4,0.3,28458,m*,,,1071660+x,1100118+x?,1s.2s.4p,4P*,1/2,1s.2p.4p,4P,1/2,2,2,,,L12158,
353.10,0.10,353.11,0.10,28321,5*,,,1071660+x,1099980+x?,1s.2s.4p,4P*,5/2,1s.2p.4p,4S,3/2,6,4,,,L12158,
353.10,0.10,353.11,0.10,28321,5*,,,1071660+x,1099980+x?,1s.2s.4p,4P*,3/2,1s.2p.4p,4S,3/2,4,4,,,L12158,
353.10,0.10,353.11,0.10,28321,5*,,,1071660+x,1099980+x?,1s.2s.4p,4P*,1/2,1s.2p.4p,4S,3/2,2,4,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,5/2,1s.2p.4d,4D*,7/2,6,8,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,1/2,1s.2p.4d,4D*,1/2,2,2,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,3/2,1s.2p.4d,4D*,1/2,4,2,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,7/2,1s.2p.4d,4D*,7/2,8,8,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,5/2,1s.2p.4d,4D*,3/2,6,4,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,5/2,1s.2p.4d,4D*,5/2,6,6,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,1/2,1s.2p.4d,4D*,3/2,2,4,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,7/2,1s.2p.4d,4D*,5/2,8,6,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,3/2,1s.2p.4d,4D*,5/2,4,6,,,L12158,
362.50,0.10,362.54,0.10,27586,5*,,,1074522+x,1102105+x,1s.2s.4d,4D,3/2,1s.2p.4d,4D*,3/2,4,4,,,L12158,
363.70,0.10,363.67,0.10,27495,5*,,,1074607.6+x,1102105+x,1s.2p.3p,4P,5/2,1s.2p.4d,4D*,5/2,6,6,,,L12158,
363.70,0.10,363.67,0.10,27495,5*,,,1074607.6+x,1102105+x,1s.2p.3p,4P,3/2,1s.2p.4d,4D*,1/2,4,2,,,L12158,
363.70,0.10,363.67,0.10,27495,5*,,,1074607.6+x,1102105+x,1s.2p.3p,4P,3/2,1s.2p.4d,4D*,5/2,4,6,,,L12158,
363.70,0.10,363.67,0.10,27495,5*,,,1074607.6+x,1102105+x,1s.2p.3p,4P,5/2,1s.2p.4d,4D*,3/2,6,4,,,L12158,
363.70,0.10,363.67,0.10,27495,5*,,,1074607.6+x,1102105+x,1s.2p.3p,4P,1/2,1s.2p.4d,4D*,3/2,2,4,,,L12158,
363.70,0.10,363.67,0.10,27495,5*,,,1074607.6+x,1102105+x,1s.2p.3p,4P,5/2,1s.2p.4d,4D*,7/2,6,8,,,L12158,
363.70,0.10,363.67,0.10,27495,5*,,,1074607.6+x,1102105+x,1s.2p.3p,4P,3/2,1s.2p.4d,4D*,3/2,4,4,,,L12158,
363.70,0.10,363.67,0.10,27495,5*,,,1074607.6+x,1102105+x,1s.2p.3p,4P,1/2,1s.2p.4d,4D*,1/2,2,2,,,L12158,
366.10,0.10,366.11,0.10,27315,3*,,,1085071+x,1112385+x,1s.2s.5d,4D,7/2,1s.2p.5d,4D*,7/2,8,8,,,L12158,
366.10,0.10,366.11,0.10,27315,3*,,,1085071+x,1112385+x,1s.2s.5d,4D,3/2,1s.2p.5d,4D*,3/2,4,4,,,L12158,
366.10,0.10,366.11,0.10,27315,3*,,,1085071+x,1112385+x,1s.2s.5d,4D,3/2,1s.2p.5d,4D*,1/2,4,2,,,L12158,
366.10,0.10,366.11,0.10,27315,3*,,,1085071+x,1112385+x,1s.2s.5d,4D,1/2,1s.2p.5d,4D*,1/2,2,2,,,L12158,
366.10,0.10,366.11,0.10,27315,3*,,,1085071+x,1112385+x,1s.2s.5d,4D,5/2,1s.2p.5d,4D*,7/2,6,8,,,L12158,
366.10,0.10,366.11,0.10,27315,3*,,,1085071+x,1112385+x,1s.2s.5d,4D,5/2,1s.2p.5d,4D*,5/2,6,6,,,L12158,
